bug_id,summary,description,severity_raw,severity,source,created_at,closed_at
synthetic#1529,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,major,High,synthetic_severity,2025-10-02T15:03:27.083390,2025-12-12T15:03:27.083390
synthetic#1530,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-11-30T15:03:27.083400,2026-01-14T15:03:27.083400
synthetic#1531,major performance degradation under high load,major performance degradation under high load,blocker,High,synthetic_severity,2024-09-29T15:03:27.083409,2024-09-29T15:03:27.083409
synthetic#1532,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-01-06T15:03:27.083419,2023-03-25T15:03:27.083419
synthetic#1533,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-12-27T15:03:27.083429,2025-01-31T15:03:27.083429
synthetic#1534,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-10-28T15:03:27.083439,2023-12-16T15:03:27.083439
synthetic#1535,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-06-05T15:03:27.083449,2023-06-09T15:03:27.083449
synthetic#1536,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-11-01T15:03:27.083459,2026-01-29T15:03:27.083459
synthetic#1537,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2022-11-12T15:03:27.083469,2022-11-23T15:03:27.083469
synthetic#1538,network failure causing cluster downtime,network failure causing cluster downtime,blocker,High,synthetic_severity,2023-10-30T15:03:27.083478,2023-12-06T15:03:27.083478
synthetic#1539,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-02-09T15:03:27.083488,2024-04-29T15:03:27.083488
synthetic#1540,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-10-21T15:03:27.083498,2026-01-08T15:03:27.083498
synthetic#1541,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2023-10-24T15:03:27.083512,2023-11-15T15:03:27.083512
synthetic#1542,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-09-14T15:03:27.083523,2024-10-16T15:03:27.083523
synthetic#1543,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-11-23T15:03:27.083533,2025-01-31T15:03:27.083533
synthetic#1544,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2025-05-28T15:03:27.083543,2025-08-06T15:03:27.083543
synthetic#1545,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-01-30T15:03:27.083555,2025-03-09T15:03:27.083555
synthetic#1546,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-11-09T15:03:27.083565,2024-02-04T15:03:27.083565
synthetic#1547,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-05-26T15:03:27.083578,2024-08-03T15:03:27.083578
synthetic#1548,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-08-01T15:03:27.083589,2025-09-25T15:03:27.083589
synthetic#1549,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-01-08T15:03:27.083599,2024-01-20T15:03:27.083599
synthetic#1550,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-11-28T15:03:27.083608,2025-02-11T15:03:27.083608
synthetic#1551,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-02-12T15:03:27.083618,2025-03-07T15:03:27.083618
synthetic#1552,ui alignment issue in settings dialog,ui alignment issue in settings dialog,trivial,Low,synthetic_severity,2023-04-14T15:03:27.083628,2023-06-18T15:03:27.083628
synthetic#1553,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-11-09T15:03:27.083638,2024-11-25T15:03:27.083638
synthetic#1554,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-12-30T15:03:27.083647,2024-03-01T15:03:27.083647
synthetic#1555,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2024-05-04T15:03:27.083657,2024-07-16T15:03:27.083657
synthetic#1556,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-05-23T15:03:27.083667,2025-08-04T15:03:27.083667
synthetic#1557,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2024-05-16T15:03:27.083677,2024-07-03T15:03:27.083677
synthetic#1558,improvement suggestion added by user,improvement suggestion added by user,minor,Low,synthetic_severity,2023-04-30T15:03:27.083687,2023-05-21T15:03:27.083687
synthetic#1559,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2023-04-11T15:03:27.083697,2023-04-17T15:03:27.083697
synthetic#1560,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-11-08T15:03:27.083707,2025-12-18T15:03:27.083707
synthetic#1561,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-10-14T15:03:27.083716,2025-11-30T15:03:27.083716
synthetic#1562,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2026-01-18T15:03:27.083726,2026-01-31T15:03:27.083726
synthetic#1563,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-12-19T15:03:27.083736,2024-02-05T15:03:27.083736
synthetic#1564,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-02-24T15:03:27.083749,2023-03-17T15:03:27.083749
synthetic#1565,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-02-29T15:03:27.083759,2024-03-03T15:03:27.083759
synthetic#1566,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2025-03-01T15:03:27.083771,2025-05-04T15:03:27.083771
synthetic#1567,documentation missing examples,documentation missing examples,minor,Low,synthetic_severity,2025-04-12T15:03:27.083782,2025-04-25T15:03:27.083782
synthetic#1568,cosmetic styling inconsistency,cosmetic styling inconsistency,minor,Low,synthetic_severity,2026-01-24T15:03:27.083792,2026-02-21T15:03:27.083792
synthetic#1569,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2023-03-14T15:03:27.083801,2023-04-28T15:03:27.083801
synthetic#1570,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2022-12-26T15:03:27.083811,2023-02-25T15:03:27.083811
synthetic#1571,application crashes immediately on launch,application crashes immediately on launch,critical,High,synthetic_severity,2024-05-31T15:03:27.083821,2024-07-02T15:03:27.083821
synthetic#1572,network failure causing cluster downtime,network failure causing cluster downtime,blocker,High,synthetic_severity,2025-01-12T15:03:27.083830,2025-02-04T15:03:27.083830
synthetic#1573,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2023-07-22T15:03:27.083841,2023-09-27T15:03:27.083841
synthetic#1574,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2025-06-18T15:03:27.083852,2025-06-24T15:03:27.083852
synthetic#1575,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-08-20T15:03:27.083861,2025-10-16T15:03:27.083861
synthetic#1576,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-09-24T15:03:27.083871,2023-10-17T15:03:27.083871
synthetic#1577,ui alignment issue in settings dialog,ui alignment issue in settings dialog,minor,Low,synthetic_severity,2023-06-03T15:03:27.083881,2023-06-05T15:03:27.083881
synthetic#1578,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-04-21T15:03:27.083891,2023-05-04T15:03:27.083891
synthetic#1579,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2023-09-08T15:03:27.083903,2023-09-25T15:03:27.083903
synthetic#1580,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-03-31T15:03:27.083913,2023-05-10T15:03:27.083913
synthetic#1581,application crashes immediately on launch,application crashes immediately on launch,blocker,High,synthetic_severity,2024-11-19T15:03:27.083922,2025-01-20T15:03:27.083922
synthetic#1582,blocking production deployment,blocking production deployment,major,High,synthetic_severity,2025-12-22T15:03:27.083939,2026-01-13T15:03:27.083939
synthetic#1583,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-12-31T15:03:27.083961,2025-01-03T15:03:27.083961
synthetic#1584,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-06-29T15:03:27.084026,2024-07-15T15:03:27.084026
synthetic#1585,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-01-26T15:03:27.084045,2023-01-30T15:03:27.084045
synthetic#1586,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-08-11T15:03:27.084073,2024-08-11T15:03:27.084073
synthetic#1587,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-12-29T15:03:27.084091,2025-02-15T15:03:27.084091
synthetic#1588,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-01-10T15:03:27.084108,2024-02-22T15:03:27.084108
synthetic#1589,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2026-01-13T15:03:27.084127,2026-03-08T15:03:27.084127
synthetic#1590,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-05-02T15:03:27.084146,2025-05-15T15:03:27.084146
synthetic#1591,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,major,High,synthetic_severity,2026-01-13T15:03:27.084164,2026-02-20T15:03:27.084164
synthetic#1592,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-08-18T15:03:27.084209,2023-11-05T15:03:27.084209
synthetic#1593,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2024-04-21T15:03:27.084228,2024-07-07T15:03:27.084228
synthetic#1594,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-05-09T15:03:27.084247,2025-05-18T15:03:27.084247
synthetic#1595,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2026-01-08T15:03:27.084264,2026-02-15T15:03:27.084264
synthetic#1596,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2023-11-24T15:03:27.084281,2024-02-03T15:03:27.084281
synthetic#1597,minor usability enhancement requested,minor usability enhancement requested,minor,Low,synthetic_severity,2023-01-14T15:03:27.084298,2023-01-24T15:03:27.084298
synthetic#1598,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-10-17T15:03:27.084316,2025-10-27T15:03:27.084316
synthetic#1599,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-11-18T15:03:27.084333,2024-01-15T15:03:27.084333
synthetic#1600,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-04-16T15:03:27.084352,2025-07-11T15:03:27.084352
synthetic#1601,cosmetic styling inconsistency,cosmetic styling inconsistency,minor,Low,synthetic_severity,2023-08-18T15:03:27.084370,2023-11-13T15:03:27.084370
